37.7749,-122.4194,2020-09-03T19:45:00Z,PM2.5,44.12,µg/m³,43.83,88,2,San Francisco,California Air Resources Board,CA_San_Francisco_7156,CA_San_Francisco_71771
37.7749,-122.4194,2020-09-03T19:03:00Z,PM10,30.66,µg/m³,26.84,45,1,San Francisco,California Air Resources Board,CA_San_Francisco_2338,CA_San_Francisco_40244
37.7749,-122.4194,2020-09-03T19:57:00Z,O3,0.04,ppm,0.04,3,1,San Francisco,California Air Resources Board,CA_San_Francisco_2287,CA_San_Francisco_16059
37.7749,-122.4194,2020-09-03T19:48:00Z,NO2,0.03,ppm,0.03,2,1,San Francisco,California Air Resources Board,CA_San_Francisco_9799,CA_San_Francisco_93032
37.7749,-122.4194,2020-09-03T19:06:00Z,SO2,0.02,ppm,0.03,2,1,San Francisco,California Air Resources Board,CA_San_Francisco_5169,CA_San_Francisco_48389
37.7749,-122.4194,2020-09-03T19:17:00Z,CO,3.79,ppm,3.61,379,6,San Francisco,California Air Resources Board,CA_San_Francisco_6690,CA_San_Francisco_13578
37.8044,-122.2711,2020-09-03T19:25:00Z,PM2.5,65.16,µg/m³,55.32,130,3,Oakland,California Air Resources Board,CA_Oakland_3181,CA_Oakland_22329
37.8044,-122.2711,2020-09-03T19:45:00Z,PM10,32.65,µg/m³,32.86,48,1,Oakland,California Air Resources Board,CA_Oakland_2196,CA_Oakland_52770
37.8044,-122.2711,2020-09-03T19:18:00Z,O3,0.05,ppm,0.04,4,1,Oakland,California Air Resources Board,CA_Oakland_4130,CA_Oakland_13709
37.8044,-122.2711,2020-09-03T19:12:00Z,NO2,0.06,ppm,0.05,6,1,Oakland,California Air Resources Board,CA_Oakland_8641,CA_Oakland_80394
37.8044,-122.2711,2020-09-03T19:36:00Z,SO2,0.01,ppm,0.01,0,1,Oakland,California Air Resources Board,CA_Oakland_1654,CA_Oakland_70864
37.8044,-122.2711,2020-09-03T19:44:00Z,CO,7.07,ppm,7.2,500,6,Oakland,California Air Resources Board,CA_Oakland_5572,CA_Oakland_94378
37.8715,-122.273,2020-09-03T19:54:00Z,PM2.5,31.67,µg/m³,36.38,63,2,Berkeley,California Air Resources Board,CA_Berkeley_7116,CA_Berkeley_67583
37.8715,-122.273,2020-09-03T19:01:00Z,PM10,284.18,µg/m³,254.65,426,6,Berkeley,California Air Resources Board,CA_Berkeley_8256,CA_Berkeley_25519
37.8715,-122.273,2020-09-03T19:00:00Z,O3,0.01,ppm,0.01,0,1,Berkeley,California Air Resources Board,CA_Berkeley_6929,CA_Berkeley_82724
37.8715,-122.273,2020-09-03T19:57:00Z,NO2,0.06,ppm,0.06,6,1,Berkeley,California Air Resources Board,CA_Berkeley_8417,CA_Berkeley_78882
37.8715,-122.273,2020-09-03T19:59:00Z,SO2,0.03,ppm,0.03,3,1,Berkeley,California Air Resources Board,CA_Berkeley_5014,CA_Berkeley_41354
37.8715,-122.273,2020-09-03T19:31:00Z,CO,9.13,ppm,9.8,500,6,Berkeley,California Air Resources Board,CA_Berkeley_4270,CA_Berkeley_70178
37.3382,-121.8863,2020-09-03T19:27:00Z,PM2.5,71.59,µg/m³,72.67,143,3,San Jose,California Air Resources Board,CA_San_Jose_6134,CA_San_Jose_53201
37.3382,-121.8863,2020-09-03T19:32:00Z,PM10,69.59,µg/m³,80.78,104,3,San Jose,California Air Resources Board,CA_San_Jose_8677,CA_San_Jose_55661
37.3382,-121.8863,2020-09-03T19:46:00Z,O3,0.06,ppm,0.07,6,1,San Jose,California Air Resources Board,CA_San_Jose_8212,CA_San_Jose_69293
37.3382,-121.8863,2020-09-03T19:32:00Z,NO2,0.03,ppm,0.03,3,1,San Jose,California Air Resources Board,CA_San_Jose_4508,CA_San_Jose_84341
37.3382,-121.8863,2020-09-03T19:16:00Z,SO2,0.01,ppm,0.01,0,1,San Jose,California Air Resources Board,CA_San_Jose_6586,CA_San_Jose_83257
37.3382,-121.8863,2020-09-03T19:37:00Z,CO,2.95,ppm,3.06,295,5,San Jose,California Air Resources Board,CA_San_Jose_7420,CA_San_Jose_83510
37.4419,-122.143,2020-09-03T19:32:00Z,PM2.5,8.92,µg/m³,9.8,17,1,Palo Alto,California Air Resources Board,CA_Palo_Alto_5458,CA_Palo_Alto_80964
37.4419,-122.143,2020-09-03T19:19:00Z,PM10,39.2,µg/m³,39.89,58,2,Palo Alto,California Air Resources Board,CA_Palo_Alto_7482,CA_Palo_Alto_31196
37.4419,-122.143,2020-09-03T19:53:00Z,O3,0.04,ppm,0.04,3,1,Palo Alto,California Air Resources Board,CA_Palo_Alto_8773,CA_Palo_Alto_41542
37.4419,-122.143,2020-09-03T19:16:00Z,NO2,0.03,ppm,0.04,3,1,Palo Alto,California Air Resources Board,CA_Palo_Alto_4515,CA_Palo_Alto_42839
37.4419,-122.143,2020-09-03T19:06:00Z,SO2,0.02,ppm,0.02,2,1,Palo Alto,California Air Resources Board,CA_Palo_Alto_9337,CA_Palo_Alto_72538
37.4419,-122.143,2020-09-03T19:03:00Z,CO,22.29,ppm,20.42,500,6,Palo Alto,California Air Resources Board,CA_Palo_Alto_9469,CA_Palo_Alto_52378
37.386,-122.084,2020-09-03T19:47:00Z,PM2.5,92.91,µg/m³,93.05,185,4,Mountain View,California Air Resources Board,CA_Mountain_View_9736,CA_Mountain_View_26201
37.386,-122.084,2020-09-03T19:02:00Z,PM10,71.02,µg/m³,72.76,106,3,Mountain View,California Air Resources Board,CA_Mountain_View_8533,CA_Mountain_View_99379
37.386,-122.084,2020-09-03T19:08:00Z,O3,0.02,ppm,0.02,2,1,Mountain View,California Air Resources Board,CA_Mountain_View_5838,CA_Mountain_View_81030
37.386,-122.084,2020-09-03T19:32:00Z,NO2,0.02,ppm,0.02,1,1,Mountain View,California Air Resources Board,CA_Mountain_View_3574,CA_Mountain_View_46885
37.386,-122.084,2020-09-03T19:02:00Z,SO2,0.01,ppm,0.01,1,1,Mountain View,California Air Resources Board,CA_Mountain_View_2241,CA_Mountain_View_82259
37.386,-122.084,2020-09-03T19:24:00Z,CO,2.72,ppm,2.41,271,5,Mountain View,California Air Resources Board,CA_Mountain_View_1149,CA_Mountain_View_91690
37.3688,-122.0363,2020-09-03T19:57:00Z,PM2.5,112.58,µg/m³,100.21,225,5,Sunnyvale,California Air Resources Board,CA_Sunnyvale_9579,CA_Sunnyvale_99880
37.3688,-122.0363,2020-09-03T19:05:00Z,PM10,29.5,µg/m³,24.06,44,1,Sunnyvale,California Air Resources Board,CA_Sunnyvale_6035,CA_Sunnyvale_22896
37.3688,-122.0363,2020-09-03T19:53:00Z,O3,0.07,ppm,0.07,6,1,Sunnyvale,California Air Resources Board,CA_Sunnyvale_3195,CA_Sunnyvale_38944
37.3688,-122.0363,2020-09-03T19:15:00Z,NO2,0.0,ppm,0.0,0,1,Sunnyvale,California Air Resources Board,CA_Sunnyvale_6015,CA_Sunnyvale_76274
37.3688,-122.0363,2020-09-03T19:10:00Z,SO2,0.0,ppm,0.0,0,1,Sunnyvale,California Air Resources Board,CA_Sunnyvale_5350,CA_Sunnyvale_52311
37.3688,-122.0363,2020-09-03T19:41:00Z,CO,1.2,ppm,1.23,120,3,Sunnyvale,California Air Resources Board,CA_Sunnyvale_5009,CA_Sunnyvale_56795
37.3541,-121.9552,2020-09-03T19:13:00Z,PM2.5,19.19,µg/m³,21.44,38,1,Santa Clara,California Air Resources Board,CA_Santa_Clara_8937,CA_Santa_Clara_32317
