37.7749,-122.4194,2020-08-01T14:46:00Z,PM2.5,188.13,µg/m³,157.92,376,6,San Francisco,California Air Resources Board,CA_San_Francisco_3795,CA_San_Francisco_74019
37.7749,-122.4194,2020-08-01T14:30:00Z,PM10,90.99,µg/m³,94.46,136,3,San Francisco,California Air Resources Board,CA_San_Francisco_3275,CA_San_Francisco_20967
37.7749,-122.4194,2020-08-01T14:54:00Z,O3,0.05,ppm,0.06,4,1,San Francisco,California Air Resources Board,CA_San_Francisco_7817,CA_San_Francisco_12508
37.7749,-122.4194,2020-08-01T14:48:00Z,NO2,0.07,ppm,0.07,7,1,San Francisco,California Air Resources Board,CA_San_Francisco_3965,CA_San_Francisco_57202
37.7749,-122.4194,2020-08-01T14:01:00Z,SO2,0.02,ppm,0.02,2,1,San Francisco,California Air Resources Board,CA_San_Francisco_3313,CA_San_Francisco_29810
37.7749,-122.4194,2020-08-01T14:49:00Z,CO,1.91,ppm,1.7,191,4,San Francisco,California Air Resources Board,CA_San_Francisco_8956,CA_San_Francisco_86447
37.8044,-122.2711,2020-08-01T14:51:00Z,PM2.5,3.74,µg/m³,3.54,7,1,Oakland,California Air Resources Board,CA_Oakland_7734,CA_Oakland_48214
37.8044,-122.2711,2020-08-01T14:28:00Z,PM10,11.49,µg/m³,11.06,17,1,Oakland,California Air Resources Board,CA_Oakland_2905,CA_Oakland_93071
37.8044,-122.2711,2020-08-01T14:28:00Z,O3,0.04,ppm,0.03,3,1,Oakland,California Air Resources Board,CA_Oakland_4227,CA_Oakland_61971
37.8044,-122.2711,2020-08-01T14:57:00Z,NO2,0.0,ppm,0.0,0,1,Oakland,California Air Resources Board,CA_Oakland_3716,CA_Oakland_44641
37.8044,-122.2711,2020-08-01T14:34:00Z,SO2,0.01,ppm,0.01,0,1,Oakland,California Air Resources Board,CA_Oakland_4622,CA_Oakland_48369
37.8044,-122.2711,2020-08-01T14:33:00Z,CO,2.8,ppm,3.21,279,5,Oakland,California Air Resources Board,CA_Oakland_7091,CA_Oakland_92216
37.8715,-122.273,2020-08-01T14:38:00Z,PM2.5,77.21,µg/m³,82.73,154,4,Berkeley,California Air Resources Board,CA_Berkeley_8495,CA_Berkeley_70611
37.8715,-122.273,2020-08-01T14:29:00Z,PM10,59.73,µg/m³,69.49,89,2,Berkeley,California Air Resources Board,CA_Berkeley_3709,CA_Berkeley_49417
