37.7749,-122.4194,2020-09-22T04:35:00Z,PM2.5,30.43,µg/m³,34.91,60,2,San Francisco,California Air Resources Board,CA_San_Francisco_3180,CA_San_Francisco_91740
37.7749,-122.4194,2020-09-22T04:22:00Z,PM10,61.97,µg/m³,69.97,92,2,San Francisco,California Air Resources Board,CA_San_Francisco_8328,CA_San_Francisco_94828
37.7749,-122.4194,2020-09-22T04:14:00Z,O3,0.05,ppm,0.05,5,1,San Francisco,California Air Resources Board,CA_San_Francisco_6637,CA_San_Francisco_37722
37.7749,-122.4194,2020-09-22T04:12:00Z,NO2,0.03,ppm,0.03,3,1,San Francisco,California Air Resources Board,CA_San_Francisco_4737,CA_San_Francisco_65822
37.7749,-122.4194,2020-09-22T04:21:00Z,SO2,0.04,ppm,0.04,4,1,San Francisco,California Air Resources Board,CA_San_Francisco_9079,CA_San_Francisco_35346
37.7749,-122.4194,2020-09-22T04:34:00Z,CO,12.32,ppm,13.0,500,6,San Francisco,California Air Resources Board,CA_San_Francisco_1506,CA_San_Francisco_86774
37.8044,-122.2711,2020-09-22T04:49:00Z,PM2.5,112.5,µg/m³,128.79,225,5,Oakland,California Air Resources Board,CA_Oakland_5296,CA_Oakland_61786
37.8044,-122.2711,2020-09-22T04:53:00Z,PM10,59.34,µg/m³,62.66,89,2,Oakland,California Air Resources Board,CA_Oakland_7520,CA_Oakland_23190
37.8044,-122.2711,2020-09-22T04:18:00Z,O3,0.05,ppm,0.04,4,1,Oakland,California Air Resources Board,CA_Oakland_6067,CA_Oakland_95345
37.8044,-122.2711,2020-09-22T04:30:00Z,NO2,0.02,ppm,0.02,2,1,Oakland,California Air Resources Board,CA_Oakland_5845,CA_Oakland_52337
37.8044,-122.2711,2020-09-22T04:44:00Z,SO2,0.01,ppm,0.01,0,1,Oakland,California Air Resources Board,CA_Oakland_2655,CA_Oakland_22536
37.8044,-122.2711,2020-09-22T04:19:00Z,CO,4.4,ppm,5.26,439,6,Oakland,California Air Resources Board,CA_Oakland_4148,CA_Oakland_28833
37.8715,-122.273,2020-09-22T04:40:00Z,PM2.5,7.87,µg/m³,6.77,15,1,Berkeley,California Air Resources Board,CA_Berkeley_4667,CA_Berkeley_27078
37.8715,-122.273,2020-09-22T04:37:00Z,PM10,144.0,µg/m³,162.44,215,5,Berkeley,California Air Resources Board,CA_Berkeley_7842,CA_Berkeley_70473
37.8715,-122.273,2020-09-22T04:42:00Z,O3,0.03,ppm,0.03,2,1,Berkeley,California Air Resources Board,CA_Berkeley_2286,CA_Berkeley_46273
37.8715,-122.273,2020-09-22T04:49:00Z,NO2,0.01,ppm,0.02,1,1,Berkeley,California Air Resources Board,CA_Berkeley_3491,CA_Berkeley_35415
37.8715,-122.273,2020-09-22T04:22:00Z,SO2,0.01,ppm,0.01,0,1,Berkeley,California Air Resources Board,CA_Berkeley_2982,CA_Berkeley_21899
37.8715,-122.273,2020-09-22T04:02:00Z,CO,7.64,ppm,8.57,500,6,Berkeley,California Air Resources Board,CA_Berkeley_6619,CA_Berkeley_62215
37.3382,-121.8863,2020-09-22T04:14:00Z,PM2.5,25.24,µg/m³,27.0,50,1,San Jose,California Air Resources Board,CA_San_Jose_2722,CA_San_Jose_39623
37.3382,-121.8863,2020-09-22T04:18:00Z,PM10,83.63,µg/m³,89.8,125,3,San Jose,California Air Resources Board,CA_San_Jose_6519,CA_San_Jose_62025
37.3382,-121.8863,2020-09-22T04:38:00Z,O3,0.06,ppm,0.06,6,1,San Jose,California Air Resources Board,CA_San_Jose_4905,CA_San_Jose_51549
37.3382,-121.8863,2020-09-22T04:27:00Z,NO2,0.0,ppm,0.0,0,1,San Jose,California Air Resources Board,CA_San_Jose_8202,CA_San_Jose_92214
37.3382,-121.8863,2020-09-22T04:36:00Z,SO2,0.01,ppm,0.01,0,1,San Jose,California Air Resources Board,CA_San_Jose_2721,CA_San_Jose_86863
37.3382,-121.8863,2020-09-22T04:52:00Z,CO,8.82,ppm,7.31,500,6,San Jose,California Air Resources Board,CA_San_Jose_1118,CA_San_Jose_61078
37.4419,-122.143,2020-09-22T04:25:00Z,PM2.5,158.91,µg/m³,154.58,317,6,Palo Alto,California Air Resources Board,CA_Palo_Alto_1488,CA_Palo_Alto_23130
37.4419,-122.143,2020-09-22T04:55:00Z,PM10,88.35,µg/m³,102.68,132,3,Palo Alto,California Air Resources Board,CA_Palo_Alto_4740,CA_Palo_Alto_72329
37.4419,-122.143,2020-09-22T04:49:00Z,O3,0.03,ppm,0.03,2,1,Palo Alto,California Air Resources Board,CA_Palo_Alto_6785,CA_Palo_Alto_41493
37.4419,-122.143,2020-09-22T04:20:00Z,NO2,0.03,ppm,0.03,2,1,Palo Alto,California Air Resources Board,CA_Palo_Alto_7304,CA_Palo_Alto_13974
