37.7749,-122.4194,2020-08-17T23:50:00Z,PM2.5,77.01,µg/m³,68.0,154,4,San Francisco,California Air Resources Board,CA_San_Francisco_2408,CA_San_Francisco_72990
37.7749,-122.4194,2020-08-17T23:14:00Z,PM10,147.11,µg/m³,173.05,220,5,San Francisco,California Air Resources Board,CA_San_Francisco_1643,CA_San_Francisco_82851
37.7749,-122.4194,2020-08-17T23:50:00Z,O3,0.08,ppm,0.07,8,1,San Francisco,California Air Resources Board,CA_San_Francisco_3475,CA_San_Francisco_18352
37.7749,-122.4194,2020-08-17T23:07:00Z,NO2,0.02,ppm,0.02,2,1,San Francisco,California Air Resources Board,CA_San_Francisco_1719,CA_San_Francisco_78383
37.7749,-122.4194,2020-08-17T23:32:00Z,SO2,0.01,ppm,0.01,0,1,San Francisco,California Air Resources Board,CA_San_Francisco_3953,CA_San_Francisco_81422
37.7749,-122.4194,2020-08-17T23:11:00Z,CO,0.23,ppm,0.21,22,1,San Francisco,California Air Resources Board,CA_San_Francisco_1430,CA_San_Francisco_72004
37.8044,-122.2711,2020-08-17T23:37:00Z,PM2.5,64.69,µg/m³,56.25,129,3,Oakland,California Air Resources Board,CA_Oakland_3885,CA_Oakland_91505
37.8044,-122.2711,2020-08-17T23:38:00Z,PM10,91.63,µg/m³,107.21,137,3,Oakland,California Air Resources Board,CA_Oakland_5769,CA_Oakland_39446
37.8044,-122.2711,2020-08-17T23:26:00Z,O3,0.04,ppm,0.04,3,1,Oakland,California Air Resources Board,CA_Oakland_3405,CA_Oakland_86461
37.8044,-122.2711,2020-08-17T23:04:00Z,NO2,0.07,ppm,0.08,6,1,Oakland,California Air Resources Board,CA_Oakland_2941,CA_Oakland_15756
37.8044,-122.2711,2020-08-17T23:14:00Z,SO2,0.02,ppm,0.02,1,1,Oakland,California Air Resources Board,CA_Oakland_3816,CA_Oakland_19591
37.8044,-122.2711,2020-08-17T23:08:00Z,CO,19.01,ppm,17.53,500,6,Oakland,California Air Resources Board,CA_Oakland_6249,CA_Oakland_48516
